game_id,game_pk,season,gameday,team,opponent,is_home,runs_scored,runs_allowed,run_diff,hits,doubles,triples,home_runs,bb,so,hbp,pa,ab,tb,lob,sb,obp,slg,p_ip,p_outs,p_h,p_bb,p_hbp,p_so,p_hr,p_er,p_r,p_bf,p_pitches,p_strikes,p_strike_pct,brpi_off,brpi_def,lob_rate_off,runs_late,runs_allowed_late
634612,634612,2021,2021-04-05,TOR,TEX,0,6,2,4,7,0,0,2,4,8,4,39,31,13,17,0,.295,.361,9.0,27,5,1,2,14,0,2,2,35,138,92,0.67,1.6666666666666667,0.8888888888888888,1.1333333333333333,1,1
634616,634616,2021,2021-04-05,CLE,KC,1,0,3,-3,3,1,0,0,4,5,0,32,28,4,9,0,.297,.370,9.0,27,7,6,0,9,1,3,3,38,133,79,0.59,0.7777777777777778,1.4444444444444444,1.2857142857142858,0,1
634616,634616,2021,2021-04-05,KC,CLE,0,3,0,3,7,0,0,1,6,9,0,38,31,10,11,0,.384,.514,9.0,27,3,4,0,5,0,0,0,32,133,84,0.63,1.4444444444444444,0.7777777777777778,0.8461538461538461,1,0
634529,634529,2021,2021-04-06,SD,SF,1,3,1,2,8,0,0,1,2,5,0,31,29,11,10,1,.367,.424,9.0,27,3,1,0,11,1,1,1,30,133,86,0.65,1.1111111111111112,0.4444444444444444,1.0,2,0
634529,634529,2021,2021-04-06,SF,SD,0,1,3,-2,3,0,0,1,1,11,0,30,29,6,3,1,.272,.418,8.0,24,8,2,0,5,1,3,3,31,124,80,0.65,0.4444444444444444,1.25,0.75,0,2
634530,634530,2021,2021-04-06,CIN,PIT,1,14,1,13,17,2,1,2,3,8,0,43,39,27,16,0,.401,.566,9.0,27,5,1,0,6,1,1,1,33,113,74,0.65,2.2222222222222223,0.6666666666666666,0.8,0,1
634530,634530,2021,2021-04-06,PIT,CIN,0,1,14,-13,5,2,0,1,1,6,0,33,32,10,9,0,.288,.350,8.0,24,17,3,0,8,2,14,14,43,151,99,0.66,0.6666666666666666,2.5,1.5,1,0
634559,634559,2021,2021-04-06,CHC,MIL,1,0,4,-4,1,1,0,0,5,10,1,31,25,2,8,0,.265,.316,9.0,27,5,5,0,12,2,4,4,36,149,91,0.61,0.7777777777777778,1.1111111111111112,1.1428571428571428,0,0
634559,634559,2021,2021-04-06,MIL,CHC,0,4,0,4,5,0,0,2,5,12,0,36,31,11,9,1,.240,.248,9.0,27,1,5,1,10,0,0,0,31,145,83,0.57,1.1111111111111112,0.7777777777777778,0.9,0,0
634586,634586,2021,2021-04-06,LAA,HOU,1,2,4,-2,7,1,0,1,1,6,0,33,32,11,8,1,.332,.421,9.0,27,7,2,0,15,3,4,4,36,150,106,0.71,0.8888888888888888,1.0,1.0,0,2
634586,634586,2021,2021-04-06,HOU,LAA,0,4,2,2,7,1,0,3,2,15,0,36,34,17,10,0,.371,.523,9.0,27,7,1,0,6,1,2,2,33,125,83,0.66,1.0,0.8888888888888888,1.1111111111111112,2,0
634590,634590,2021,2021-04-06,BOS,TB,1,6,5,1,10,6,0,1,3,15,1,48,44,19,23,2,.286,.368,12.0,36,8,5,2,13,0,3,5,48,187,117,0.63,1.1666666666666667,1.25,1.6428571428571428,5,2
634590,634590,2021,2021-04-06,TB,BOS,0,5,6,-1,8,2,0,0,5,13,2,48,40,10,22,0,.301,.351,11.666666666666666,35,10,3,1,15,1,4,6,48,170,114,0.67,1.25,1.2,1.4666666666666666,2,5
634594,634594,2021,2021-04-06,MIA,STL,1,2,4,-2,7,1,0,0,6,10,1,40,32,8,24,1,.310,.348,9.0,27,6,4,0,12,1,3,4,38,158,106,0.67,1.5555555555555556,1.1111111111111112,1.7142857142857142,0,1
634594,634594,2021,2021-04-06,STL,MIA,0,4,2,2,6,0,0,1,4,12,0,38,33,9,15,1,.283,.358,9.0,27,7,6,1,10,0,1,2,40,165,97,0.59,1.1111111111111112,1.5555555555555556,1.5,1,0
634599,634599,2021,2021-04-06,NYY,BAL,1,7,2,5,11,3,0,2,5,6,0,39,34,20,19,0,.344,.386,9.0,27,7,0,0,14,1,2,2,34,131,94,0.72,1.7777777777777777,0.7777777777777778,1.1875,4,2
634599,634599,2021,2021-04-06,BAL,NYY,0,2,7,-5,7,2,0,1,0,14,0,34,34,12,10,1,.304,.333,8.0,24,11,5,0,6,2,7,7,39,158,97,0.61,0.7777777777777778,2.0,1.4285714285714286,2,4
634603,634603,2021,2021-04-06,DET,MIN,1,4,3,1,10,3,0,0,6,15,0,43,37,13,21,0,.301,.377,10.0,30,9,2,0,12,2,3,3,42,186,113,0.61,1.6,1.1,1.3125,1,2
634603,634603,2021,2021-04-06,MIN,DET,0,3,4,-1,9,2,0,2,2,12,0,42,40,17,22,1,.349,.465,9.666666666666666,29,10,6,0,15,0,3,4,43,197,129,0.65,1.1,1.6551724137931036,2.0,2,1
634608,634608,2021,2021-04-06,PHI,NYM,1,4,8,-4,10,2,0,1,3,8,1,41,37,15,19,0,.344,.346,9.0,27,5,8,1,7,2,8,8,41,168,92,0.55,1.5555555555555556,1.5555555555555556,1.3571428571428572,3,6
634608,634608,2021,2021-04-06,NYM,PHI,0,8,4,4,5,2,0,2,8,7,1,41,31,13,13,2,.346,.343,9.0,27,10,3,1,8,1,3,4,41,160,98,0.61,1.5555555555555556,1.5555555555555556,0.9285714285714286,6,3
634609,634609,2021,2021-04-06,SEA,CWS,1,4,10,-6,9,2,0,0,3,15,0,40,37,11,17,1,.303,.317,9.0,27,10,6,1,10,3,10,10,44,189,122,0.65,1.3333333333333333,1.8888888888888888,1.4166666666666667,1,5
634609,634609,2021,2021-04-06,CWS,SEA,0,10,4,6,10,2,0,3,6,10,1,44,36,21,18,1,.343,.402,9.0,27,9,3,0,15,0,4,4,40,164,99,0.6,1.8888888888888888,1.3333333333333333,1.0588235294117647,5,1
634619,634619,2021,2021-04-06,COL,AZ,1,8,10,-2,9,2,0,5,4,10,0,52,47,26,23,0,.269,.456,13.0,39,13,3,1,13,2,7,10,57,214,138,0.64,1.0,1.3076923076923077,1.7692307692307692,5,7
634619,634619,2021,2021-04-06,AZ,COL,0,10,8,2,13,3,0,2,3,13,1,57,53,22,27,0,.275,.387,13.0,39,9,4,0,10,5,5,8,52,198,129,0.65,1.3076923076923077,1.0,1.588235294117647,7,5
634624,634624,2021,2021-04-06,WSH,ATL,1,6,5,1,10,1,0,1,4,9,1,39,34,14,12,0,.385,.412,9.0,27,7,3,0,11,4,5,5,37,149,94,0.63,1.6666666666666667,1.1111111111111112,0.8,2,1
634624,634624,2021,2021-04-06,ATL,WSH,0,5,6,-1,7,0,0,4,3,11,0,37,34,19,8,0,.204,.313,8.0,24,10,4,1,9,1,4,6,39,154,104,0.68,1.1111111111111112,1.875,0.8,1,2
634628,634628,2021,2021-04-06,ATH,LAD,1,1,5,-4,5,3,0,0,2,10,0,34,32,8,10,2,.257,.265,9.0,27,11,2,1,7,3,5,5,39,147,94,0.64,0.7777777777777778,1.5555555555555556,1.4285714285714286,0,1
634628,634628,2021,2021-04-06,LAD,ATH,0,5,1,4,11,2,0,3,2,7,1,39,36,22,16,2,.420,.532,9.0,27,5,2,0,10,0,1,1,34,127,80,0.63,1.5555555555555556,0.7777777777777778,1.1428571428571428,1,0
634635,634635,2021,2021-04-06,TEX,TOR,1,7,4,3,11,0,0,4,2,6,0,35,33,23,10,3,.354,.424,9.0,27,6,1,0,9,2,4,4,34,123,89,0.72,1.4444444444444444,0.7777777777777778,0.7692307692307693,1,3
634635,634635,2021,2021-04-06,TOR,TEX,0,4,7,-3,6,0,0,2,1,9,0,34,33,12,5,0,.279,.361,8.0,24,11,2,0,6,4,6,7,35,135,79,0.59,0.7777777777777778,1.625,0.7142857142857143,3,1
634527,634527,2021,2021-04-07,WSH,ATL,1,6,7,-1,9,3,0,1,4,8,1,34,28,15,12,0,.397,.468,7.0,21,9,3,0,10,0,6,7,33,122,78,0.64,2.0,1.7142857142857142,0.8571428571428571,1,1
634527,634527,2021,2021-04-07,ATL,WSH,0,7,6,1,9,3,0,0,3,10,0,33,30,12,16,2,.235,.329,7.0,21,9,4,1,8,1,6,6,34,129,80,0.62,1.7142857142857142,2.0,1.3333333333333333,1,1
634539,634539,2021,2021-04-07,NYY,BAL,1,3,4,-1,13,2,0,0,2,10,0,46,43,15,23,0,.342,.378,11.0,33,4,2,0,17,2,2,4,40,172,112,0.65,1.3636363636363635,0.5454545454545454,1.5333333333333334,2,2
634539,634539,2021,2021-04-07,BAL,NYY,0,4,3,1,4,0,0,2,2,17,0,40,37,10,11,0,.278,.322,11.0,33,13,2,0,10,0,2,3,46,189,122,0.65,0.5454545454545454,1.3636363636363635,1.8333333333333333,2,2
634542,634542,2021,2021-04-07,COL,AZ,1,8,0,8,10,3,2,0,4,10,1,39,33,17,15,3,.289,.465,9.0,27,5,2,0,4,0,0,0,33,111,74,0.67,1.6666666666666667,0.7777777777777778,1.0,3,0
634542,634542,2021,2021-04-07,AZ,COL,0,0,8,-8,5,2,0,0,2,4,0,33,31,7,15,0,.266,.365,8.0,24,10,4,1,10,0,8,8,39,149,93,0.62,0.7777777777777778,1.875,2.142857142857143,0,3
634549,634549,2021,2021-04-07,CHC,MIL,1,2,4,-2,3,0,0,1,4,12,0,37,33,6,11,0,.251,.290,10.0,30,8,1,0,10,2,3,4,40,149,100,0.67,0.7,0.9,1.5714285714285714,2,4
634549,634549,2021,2021-04-07,MIL,CHC,0,4,2,2,8,1,0,2,1,10,0,40,38,15,13,2,.239,.276,10.0,30,3,4,0,12,1,1,2,37,147,89,0.61,0.9,0.7,1.4444444444444444,4,2
634563,634563,2021,2021-04-07,SD,SF,1,2,3,-1,6,0,0,1,1,8,0,36,35,9,9,0,.344,.398,10.0,30,5,5,0,14,1,2,3,40,162,106,0.65,0.7,1.0,1.2857142857142858,1,1
634563,634563,2021,2021-04-07,SF,SD,0,3,2,1,5,1,0,1,5,14,0,40,34,9,15,2,.268,.392,10.0,30,6,1,0,8,1,2,2,36,129,90,0.7,1.0,0.7,1.5,1,1
634567,634567,2021,2021-04-07,ATH,LAD,1,4,3,1,5,0,0,1,5,11,2,40,31,8,14,2,.265,.264,10.0,30,8,7,1,11,0,3,3,46,169,103,0.61,1.2,1.6,1.1666666666666667,3,1
634567,634567,2021,2021-04-07,LAD,ATH,0,3,4,-1,8,2,0,0,7,11,1,46,38,10,35,0,.409,.492,9.333333333333334,28,5,5,2,11,1,3,4,40,170,100,0.59,1.6,1.2857142857142856,2.1875,1,3
634570,634570,2021,2021-04-07,CIN,PIT,1,11,4,7,10,3,0,4,5,9,1,38,31,25,6,0,.404,.602,9.0,27,7,2,0,9,1,4,4,35,116,84,0.72,1.7777777777777777,1.0,0.375,3,4
634570,634570,2021,2021-04-07,PIT,CIN,0,4,11,-7,7,3,0,1,2,9,0,35,33,13,10,0,.283,.357,8.0,24,10,5,1,9,4,9,11,38,133,79,0.59,1.0,2.0,1.1111111111111112,4,3
634583,634583,2021,2021-04-07,TEX,TOR,1,2,1,1,8,1,0,1,0,8,1,33,32,12,15,1,.342,.416,9.0,27,9,1,0,12,1,1,1,36,132,87,0.66,1.0,1.1111111111111112,1.6666666666666667,0,1
634583,634583,2021,2021-04-07,TOR,TEX,0,1,2,-1,9,2,0,1,1,12,0,36,35,14,11,0,.279,.368,8.0,24,8,0,1,8,1,2,2,33,102,76,0.75,1.1111111111111112,1.125,1.1,1,0
634585,634585,2021,2021-04-07,MIA,STL,1,0,7,-7,3,1,0,0,5,9,0,34,29,4,13,0,.299,.316,9.0,27,8,4,1,9,2,7,7,39,158,99,0.63,0.8888888888888888,1.4444444444444444,1.625,0,7
634585,634585,2021,2021-04-07,STL,MIA,0,7,0,7,8,0,0,2,4,9,1,39,34,14,14,1,.292,.367,9.0,27,3,5,0,9,0,0,0,34,148,95,0.64,1.4444444444444444,0.8888888888888888,1.0769230769230769,7,0
634589,634589,2021,2021-04-07,CLE,KC,1,4,2,2,8,0,0,2,3,11,0,34,31,14,14,0,.302,.386,9.0,27,4,4,0,14,1,2,2,35,139,90,0.65,1.2222222222222223,0.8888888888888888,1.2727272727272727,2,1
634589,634589,2021,2021-04-07,KC,CLE,0,2,4,-2,4,0,0,1,4,14,0,35,31,7,10,0,.357,.462,8.0,24,8,3,0,11,2,4,4,34,137,88,0.64,0.8888888888888888,1.375,1.25,1,2
634592,634592,2021,2021-04-07,SEA,CWS,1,8,4,4,9,1,0,0,4,7,0,38,32,10,15,0,.311,.316,9.0,27,6,10,0,8,0,4,4,40,169,92,0.54,1.4444444444444444,1.7777777777777777,1.1538461538461537,0,0
634592,634592,2021,2021-04-07,CWS,SEA,0,4,8,-4,6,2,0,0,10,8,0,40,30,8,22,3,.351,.385,8.0,24,9,4,0,7,0,8,8,38,150,93,0.62,1.7777777777777777,1.625,1.375,0,0
634598,634598,2021,2021-04-07,DET,MIN,1,2,3,-1,8,1,1,1,1,10,0,33,31,14,8,0,.298,.389,9.0,27,7,0,1,11,0,3,3,33,118,94,0.8,1.0,0.8888888888888888,0.8888888888888888,0,0
634598,634598,2021,2021-04-07,MIN,DET,0,3,2,1,7,2,0,0,0,11,1,33,31,9,6,0,.335,.440,9.0,27,8,1,0,10,1,2,2,33,120,80,0.67,0.8888888888888888,1.0,0.75,0,0
634626,634626,2021,2021-04-07,PHI,NYM,1,8,2,6,9,3,1,3,3,10,2,38,33,23,12,4,.348,.405,9.0,27,11,3,1,9,0,2,2,43,167,112,0.67,1.5555555555555556,1.6666666666666667,0.8571428571428571,0,1
634626,634626,2021,2021-04-07,NYM,PHI,0,2,8,-6,11,2,1,0,3,9,1,43,38,15,25,0,.350,.362,8.0,24,9,3,2,10,3,8,8,38,154,97,0.63,1.6666666666666667,1.75,1.6666666666666667,1,0
634641,634641,2021,2021-04-07,BOS,TB,1,9,2,7,13,2,0,1,1,4,1,37,35,18,13,0,.306,.392,9.0,27,5,4,0,8,0,2,2,35,121,81,0.67,1.6666666666666667,1.0,0.8666666666666667,0,1
634641,634641,2021,2021-04-07,TB,BOS,0,2,9,-7,5,3,0,0,4,8,0,35,31,8,12,0,.294,.337,8.0,24,13,1,1,4,1,6,9,37,134,92,0.69,1.0,1.875,1.3333333333333333,1,0
634595,634595,2021,2021-04-07,WSH,ATL,1,0,2,-2,2,1,0,0,3,8,0,25,22,3,6,2,.347,.381,7.0,21,3,3,0,8,1,2,2,27,113,64,0.57,0.7142857142857143,0.8571428571428571,1.2,0,2
634595,634595,2021,2021-04-07,ATL,WSH,0,2,0,2,3,0,0,1,3,8,0,27,24,6,5,1,.234,.319,7.0,21,2,3,0,8,0,0,0,25,105,65,0.62,0.8571428571428571,0.7142857142857143,0.8333333333333334,2,0
634544,634544,2021,2021-04-08,BAL,BOS,1,3,7,-4,5,0,0,2,1,14,0,34,33,11,9,0,.265,.324,9.0,27,12,3,1,10,2,7,7,42,165,104,0.63,0.6666666666666666,1.7777777777777777,1.5,0,3
634544,634544,2021,2021-04-08,BOS,BAL,0,7,3,4,12,5,0,2,3,10,1,42,38,23,16,2,.317,.425,9.0,27,5,1,0,14,2,3,3,34,131,96,0.73,1.7777777777777777,0.6666666666666666,1.0,3,0
634545,634545,2021,2021-04-08,TOR,LAA,1,5,7,-2,7,1,0,2,3,14,0,42,39,14,14,1,.272,.367,11.0,33,11,3,0,11,1,6,7,47,166,107,0.64,0.9090909090909091,1.2727272727272727,1.4,0,3
634545,634545,2021,2021-04-08,LAA,TOR,0,7,5,2,11,4,0,1,3,11,0,47,43,18,17,1,.327,.421,11.0,33,7,3,0,14,2,5,5,42,187,110,0.59,1.2727272727272727,0.9090909090909091,1.2142857142857142,3,0
634546,634546,2021,2021-04-08,HOU,ATH,1,6,2,4,8,3,0,3,1,5,0,34,33,20,9,1,.358,.534,9.0,27,6,4,0,10,0,2,2,37,160,102,0.64,1.0,1.1111111111111112,1.0,1,2
634546,634546,2021,2021-04-08,ATH,HOU,0,2,6,-4,6,2,0,0,4,10,0,37,33,8,15,0,.266,.261,8.0,24,8,1,0,5,3,6,6,34,124,83,0.67,1.1111111111111112,1.125,1.5,2,1
634550,634550,2021,2021-04-08,MIN,SEA,1,10,2,8,16,6,0,3,3,11,1,44,39,31,22,0,.353,.494,9.0,27,7,4,0,10,1,2,2,36,155,92,0.59,2.2222222222222223,1.2222222222222223,1.1,2,0
634550,634550,2021,2021-04-08,SEA,MIN,0,2,10,-8,7,1,0,1,4,10,0,36,32,11,13,0,.310,.320,8.0,24,16,3,1,11,3,10,10,44,173,112,0.65,1.2222222222222223,2.5,1.1818181818181819,0,2
634555,634555,2021,2021-04-08,PIT,CHC,1,2,4,-2,7,2,0,0,6,10,0,39,32,9,21,0,.291,.346,9.0,27,11,1,0,7,3,4,4,36,122,82,0.67,1.4444444444444444,1.3333333333333333,1.6153846153846154,0,1
634555,634555,2021,2021-04-08,CHC,PIT,0,4,2,2,11,1,0,3,1,7,0,36,35,21,10,1,.264,.343,9.0,27,7,6,0,10,0,2,2,39,144,83,0.58,1.3333333333333333,1.4444444444444444,0.8333333333333334,1,0
634564,634564,2021,2021-04-08,COL,AZ,1,7,3,4,10,2,1,1,0,3,0,35,35,17,11,1,.289,.468,9.0,27,5,6,0,7,1,3,3,37,140,83,0.59,1.1111111111111112,1.2222222222222223,1.1,0,3
634564,634564,2021,2021-04-08,AZ,COL,0,3,7,-4,5,1,1,1,6,7,0,37,31,11,16,1,.270,.364,8.0,24,10,0,0,3,1,6,7,35,120,81,0.68,1.2222222222222223,1.25,1.4545454545454546,3,0
634565,634565,2021,2021-04-08,CWS,KC,1,6,0,6,10,1,0,2,5,5,1,38,31,17,15,0,.359,.404,9.0,27,5,0,0,11,0,0,0,32,111,79,0.71,1.7777777777777777,0.5555555555555556,0.9375,0,0
634565,634565,2021,2021-04-08,KC,CWS,0,0,6,-6,5,0,0,0,0,11,0,32,32,5,10,0,.329,.414,8.0,24,10,5,1,5,2,6,6,38,153,85,0.56,0.5555555555555556,2.0,2.0,0,0
634568,634568,2021,2021-04-08,STL,MIL,1,3,1,2,5,1,1,1,2,12,1,32,29,11,9,0,.287,.368,9.0,27,6,3,1,11,0,1,1,37,153,96,0.63,0.8888888888888888,1.1111111111111112,1.125,3,0
634568,634568,2021,2021-04-08,MIL,STL,0,1,3,-2,6,1,0,0,3,11,1,37,33,7,18,0,.243,.267,8.0,24,5,2,1,12,1,3,3,32,138,89,0.64,1.1111111111111112,1.0,1.8,0,3
634584,634584,2021,2021-04-08,NYM,MIA,1,3,2,1,7,2,0,1,7,6,2,39,29,12,14,0,.364,.373,9.0,27,5,3,0,7,0,2,2,34,136,89,0.65,1.7777777777777777,0.8888888888888888,0.875,2,0
634584,634584,2021,2021-04-08,MIA,NYM,0,2,3,-1,5,1,0,0,3,7,0,34,31,6,9,0,.290,.299,8.333333333333334,25,7,7,2,6,1,3,3,39,155,97,0.63,0.8888888888888888,1.92,1.125,0,2
634478,634478,2021,2021-04-09,TEX,SD,1,0,3,-3,0,0,0,0,0,10,1,28,27,0,1,0,.309,.367,9.0,27,8,2,0,9,0,2,3,35,141,89,0.63,0.1111111111111111,1.1111111111111112,1.0,0,0
634478,634478,2021,2021-04-09,SD,TEX,0,3,0,3,8,3,0,0,2,9,0,35,33,11,10,0,.337,.390,9.0,27,0,0,1,10,0,0,0,28,112,77,0.69,1.1111111111111112,0.1111111111111111,1.0,0,0
634494,634494,2021,2021-04-09,SF,COL,1,3,1,2,5,1,0,0,7,7,0,35,28,6,14,0,.278,.371,9.0,27,4,1,0,8,0,1,1,31,121,81,0.67,1.3333333333333333,0.5555555555555556,1.1666666666666667,3,1
634494,634494,2021,2021-04-09,COL,SF,0,1,3,-2,4,0,1,0,1,8,0,31,29,6,6,0,.276,.441,8.0,24,5,7,0,7,0,3,3,35,158,96,0.61,0.5555555555555556,1.5,1.2,1,3
634499,634499,2021,2021-04-09,TB,NYY,1,10,5,5,13,6,0,1,3,11,1,40,35,22,17,1,.313,.380,9.0,27,7,1,0,10,2,5,5,34,128,92,0.72,1.8888888888888888,0.8888888888888888,1.0,1,1
634499,634499,2021,2021-04-09,NYY,TB,0,5,10,-5,7,1,0,2,1,10,0,34,33,14,4,0,.328,.384,8.0,24,13,3,1,11,1,8,10,40,159,104,0.65,0.8888888888888888,2.125,0.5,1,1
634505,634505,2021,2021-04-09,CLE,DET,1,4,1,3,7,0,0,2,0,10,0,32,32,13,9,0,.289,.389,9.0,27,4,1,0,10,1,1,1,31,132,94,0.71,0.7777777777777778,0.5555555555555556,1.2857142857142858,0,1
634505,634505,2021,2021-04-09,DET,CLE,0,1,4,-3,4,0,0,1,1,10,0,31,30,7,8,0,.280,.368,8.0,24,7,0,0,10,2,4,4,32,136,90,0.66,0.5555555555555556,0.875,1.6,1,0
634512,634512,2021,2021-04-09,TOR,LAA,1,1,7,-6,5,1,0,0,4,12,1,37,32,6,16,0,.272,.346,9.0,27,9,5,1,7,2,3,7,42,164,102,0.62,1.1111111111111112,1.6666666666666667,1.6,1,0
634512,634512,2021,2021-04-09,LAA,TOR,0,7,1,6,9,2,0,2,5,7,1,42,36,17,20,0,.331,.428,9.0,27,5,4,1,12,0,1,1,37,158,103,0.65,1.6666666666666667,1.1111111111111112,1.3333333333333333,0,1
634533,634533,2021,2021-04-09,LAD,WSH,1,1,0,1,4,1,0,1,2,6,0,29,27,8,6,0,.392,.474,9.0,27,8,1,0,10,0,0,0,34,125,93,0.74,0.6666666666666666,1.0,1.0,0,0
634533,634533,2021,2021-04-09,WSH,LAD,0,0,1,-1,8,1,0,0,1,10,0,34,33,9,10,0,.326,.350,8.0,24,4,2,0,6,1,1,1,29,104,63,0.61,1.0,0.75,1.1111111111111112,0,0
634534,634534,2021,2021-04-09,ATL,PHI,1,8,1,7,12,3,0,3,5,7,0,40,35,24,16,0,.266,.378,9.0,27,6,2,0,10,0,1,1,34,127,82,0.65,1.8888888888888888,0.8888888888888888,0.9411764705882353,2,0
634534,634534,2021,2021-04-09,PHI,ATL,0,1,8,-7,6,0,0,0,2,10,0,34,32,6,12,0,.333,.374,8.0,24,12,5,0,7,3,7,8,40,161,94,0.58,0.8888888888888888,2.125,1.5,0,2
634537,634537,2021,2021-04-09,HOU,ATH,1,2,6,-4,8,1,0,0,3,6,0,38,34,9,18,0,.350,.502,9.0,27,7,4,1,9,3,6,6,39,159,96,0.6,1.2222222222222223,1.3333333333333333,1.6363636363636365,1,5
634537,634537,2021,2021-04-09,ATH,HOU,0,6,2,4,7,0,0,3,4,9,1,39,33,16,14,0,.271,.287,9.0,27,8,3,0,6,0,2,2,38,142,91,0.64,1.3333333333333333,1.2222222222222223,1.1666666666666667,5,1
634540,634540,2021,2021-04-09,AZ,CIN,1,5,6,-1,6,2,0,1,9,11,0,45,35,11,18,0,.279,.358,10.0,30,11,3,1,8,1,4,6,45,156,101,0.65,1.5,1.5,1.2,5,1
634540,634540,2021,2021-04-09,CIN,AZ,0,6,5,1,11,4,0,1,3,8,1,45,39,18,25,1,.394,.580,10.0,30,6,9,0,11,1,5,5,45,198,116,0.59,1.5,1.5,1.6666666666666667,1,5
632169,632169,2021,2021-04-10,SF,COL,1,4,3,1,5,1,0,1,7,4,0,34,27,9,17,0,.287,.367,9.0,27,9,3,0,11,1,3,3,36,160,104,0.65,1.3333333333333333,1.3333333333333333,1.4166666666666667,0,0
632169,632169,2021,2021-04-10,COL,SF,0,3,4,-1,9,1,0,1,3,11,0,36,33,13,13,2,.282,.436,8.0,24,5,7,0,4,1,4,4,34,144,89,0.62,1.3333333333333333,1.5,1.0833333333333333,0,0
632191,632191,2021,2021-04-10,LAD,WSH,1,9,5,4,9,4,0,1,7,9,0,39,32,16,15,0,.394,.476,9.0,27,15,1,1,6,2,5,5,41,159,111,0.7,1.7777777777777777,1.8888888888888888,0.9375,3,2
632191,632191,2021,2021-04-10,WSH,LAD,0,5,9,-4,15,0,0,2,1,6,1,41,39,21,15,0,.347,.397,8.0,24,9,7,0,9,1,9,9,39,133,79,0.59,1.8888888888888888,2.0,0.8823529411764706,2,3
632193,632193,2021,2021-04-10,TEX,SD,1,4,7,-3,7,2,1,1,2,11,0,36,33,14,8,1,.302,.374,9.0,27,14,4,1,4,3,6,7,42,162,101,0.62,1.0,2.111111111111111,0.8888888888888888,0,4
632193,632193,2021,2021-04-10,SD,TEX,0,7,4,3,14,1,0,3,4,4,1,42,36,24,18,0,.351,.424,9.0,27,7,2,0,11,1,4,4,36,150,95,0.63,2.111111111111111,1.0,0.9473684210526315,4,0
632195,632195,2021,2021-04-10,PIT,CHC,1,8,2,6,9,3,0,1,7,11,1,40,32,15,16,0,.309,.362,9.0,27,8,2,1,14,0,2,2,37,142,102,0.72,1.8888888888888888,1.2222222222222223,0.9411764705882353,0,1
632195,632195,2021,2021-04-10,CHC,PIT,0,2,8,-6,8,2,0,0,2,14,1,37,34,10,22,0,.268,.336,8.0,24,9,7,1,11,1,8,8,40,152,86,0.57,1.2222222222222223,2.125,2.0,1,0
632201,632201,2021,2021-04-10,NYM,MIA,1,0,3,-3,3,1,0,0,2,13,0,31,28,4,10,0,.333,.333,9.0,27,8,1,0,15,1,3,3,35,113,88,0.78,0.5555555555555556,1.0,2.0,0,2
632201,632201,2021,2021-04-10,MIA,NYM,0,3,0,3,8,3,0,1,1,15,0,35,34,14,10,1,.286,.314,9.0,27,3,2,0,13,0,0,0,31,112,78,0.7,1.0,0.5555555555555556,1.1111111111111112,2,0
632202,632202,2021,2021-04-10,HOU,ATH,1,3,7,-4,9,2,1,1,1,8,1,36,34,16,14,1,.345,.498,9.0,27,11,2,0,9,2,7,7,39,146,97,0.66,1.2222222222222223,1.4444444444444444,1.2727272727272727,3,3
632202,632202,2021,2021-04-10,ATH,HOU,0,7,3,4,11,0,0,2,2,9,0,39,37,17,8,1,.278,.307,9.0,27,9,1,1,8,1,3,3,36,145,101,0.7,1.4444444444444444,1.2222222222222223,0.6153846153846154,3,3
632205,632205,2021,2021-04-10,MIN,SEA,1,3,4,-1,6,0,0,1,4,8,1,40,35,9,15,1,.343,.466,10.0,30,7,1,0,8,2,3,4,38,134,98,0.73,1.1,0.8,1.3636363636363635,1,2
632205,632205,2021,2021-04-10,SEA,MIN,0,4,3,1,7,0,0,2,1,8,0,38,36,13,10,2,.298,.326,10.0,30,6,4,1,8,1,3,3,40,152,98,0.64,0.8,1.1,1.25,2,1
632217,632217,2021,2021-04-10,TB,NYY,1,4,0,4,10,1,0,2,3,12,1,39,35,17,17,0,.319,.393,9.0,27,5,2,0,9,0,0,0,33,126,77,0.61,1.5555555555555556,0.7777777777777778,1.2142857142857142,0,0
632217,632217,2021,2021-04-10,NYY,TB,0,0,4,-4,5,2,0,0,2,9,0,33,31,7,10,0,.316,.366,8.0,24,10,3,1,12,2,4,4,39,155,99,0.64,0.7777777777777778,1.75,1.4285714285714286,0,0
632218,632218,2021,2021-04-10,CLE,DET,1,11,3,8,9,3,0,5,6,6,0,39,33,27,8,0,.304,.453,9.0,27,5,0,0,7,2,3,3,32,128,80,0.63,1.6666666666666667,0.5555555555555556,0.5333333333333333,3,3
632218,632218,2021,2021-04-10,DET,CLE,0,3,11,-8,5,0,0,2,0,7,0,32,32,11,5,0,.266,.365,8.0,24,9,6,0,6,5,11,11,39,157,96,0.61,0.5555555555555556,1.875,1.0,3,3
632222,632222,2021,2021-04-10,STL,MIL,1,5,9,-4,11,1,0,1,5,7,1,42,36,15,17,0,.303,.375,9.0,27,13,6,0,6,2,9,9,45,191,116,0.61,1.8888888888888888,2.111111111111111,1.0,3,6
632222,632222,2021,2021-04-10,MIL,STL,0,9,5,4,13,2,1,2,6,6,0,45,39,23,15,1,.270,.314,9.0,27,11,5,1,7,1,3,5,42,174,110,0.63,2.111111111111111,1.8888888888888888,0.7894736842105263,6,3
