ticker,event_ticker,result,volume_fp,liquidity_dollars,close_time,previous_yes_ask_dollars
KXMLBGAME-26JUL251610TORBOS-BOS,KXMLBGAME-26JUL251610TORBOS,no,3743260.94,0.0000,2026-07-25T22:44:32Z,1.0000
KXMLBGAME-26JUL251605AZWSH-WSH,KXMLBGAME-26JUL251605AZWSH,yes,3152612.88,0.0000,2026-07-25T22:49:34Z,1.0000
KXMLBGAME-26JUL251605AZWSH-AZ,KXMLBGAME-26JUL251605AZWSH,no,1934859.73,0.0000,2026-07-25T22:49:34Z,1.0000
KXMLBGAME-26JUL251610SDMIA-SD,KXMLBGAME-26JUL251610SDMIA,yes,3069499.85,0.0000,2026-07-25T23:34:32Z,1.0000
KXMLBGAME-26JUL251610SDMIA-MIA,KXMLBGAME-26JUL251610SDMIA,no,3426676.06,0.0000,2026-07-25T23:34:32Z,1.0000
KXMLBGAME-26JUL251310KCDET-KC,KXMLBGAME-26JUL251310KCDET,yes,4865642.85,0.0000,2026-07-25T19:39:39Z,1.0000
KXMLBGAME-26JUL251310KCDET-DET,KXMLBGAME-26JUL251310KCDET,no,4238436.62,0.0000,2026-07-25T19:39:39Z,1.0000
KXMLBGAME-26JUL231715AZSTL-STL,KXMLBGAME-26JUL231715AZSTL,no,3831694.52,0.0000,2026-07-24T00:14:27Z,1.0000
KXMLBGAME-26JUL231715AZSTL-AZ,KXMLBGAME-26JUL231715AZSTL,yes,5148925.21,0.0000,2026-07-24T00:14:27Z,1.0000
KXMLBGAME-26JUL242215LAASF-SF,KXMLBGAME-26JUL242215LAASF,yes,8636115.79,0.0000,2026-07-25T05:24:24Z,1.0000
KXMLBGAME-26JUL242215LAASF-LAA,KXMLBGAME-26JUL242215LAASF,no,10662979.13,0.0000,2026-07-25T05:24:24Z,1.0000
KXMLBGAME-26JUL242010ATHMIN-MIN,KXMLBGAME-26JUL242010ATHMIN,no,1302750.59,0.0000,2026-07-25T02:39:34Z,1.0000
KXMLBGAME-26JUL242010ATHMIN-ATH,KXMLBGAME-26JUL242010ATHMIN,yes,965850.99,0.0000,2026-07-25T02:39:34Z,1.0000
KXMLBGAME-26JUL242005SEATEX-TEX,KXMLBGAME-26JUL242005SEATEX,yes,2066525.35,0.0000,2026-07-25T02:59:38Z,1.0000
KXMLBGAME-26JUL242005SEATEX-SEA,KXMLBGAME-26JUL242005SEATEX,no,3067118.44,0.0000,2026-07-25T02:59:38Z,1.0000
KXMLBGAME-26JUL242015CINSTL-STL,KXMLBGAME-26JUL242015CINSTL,no,1784768.03,0.0000,2026-07-25T02:54:25Z,1.0000
KXMLBGAME-26JUL242015CINSTL-CIN,KXMLBGAME-26JUL242015CINSTL,yes,1708555.21,0.0000,2026-07-25T02:54:25Z,1.0000
KXMLBGAME-26JUL241940HOUCWS-HOU,KXMLBGAME-26JUL241940HOUCWS,yes,2569248.37,0.0000,2026-07-25T03:04:27Z,1.0000
KXMLBGAME-26JUL241940HOUCWS-CWS,KXMLBGAME-26JUL241940HOUCWS,no,2600105.28,0.0000,2026-07-25T03:04:27Z,1.0000
KXMLBGAME-26JUL241910CLETB-TB,KXMLBGAME-26JUL241910CLETB,yes,1426866.09,0.0000,2026-07-25T01:54:28Z,1.0000
KXMLBGAME-26JUL241910CLETB-CLE,KXMLBGAME-26JUL241910CLETB,no,867576.38,0.0000,2026-07-25T01:54:28Z,1.0000
KXMLBGAME-26JUL241905ATLBAL-BAL,KXMLBGAME-26JUL241905ATLBAL,no,3590046.71,0.0000,2026-07-25T02:29:38Z,1.0000
KXMLBGAME-26JUL241905ATLBAL-ATL,KXMLBGAME-26JUL241905ATLBAL,yes,6403453.61,0.0000,2026-07-25T02:29:38Z,1.0000
KXMLBGAME-26JUL241915TORBOS-TOR,KXMLBGAME-26JUL241915TORBOS,no,2796118.82,0.0000,2026-07-25T02:39:35Z,1.0000
KXMLBGAME-26JUL241915TORBOS-BOS,KXMLBGAME-26JUL241915TORBOS,yes,3451991.67,0.0000,2026-07-25T02:39:35Z,1.0000
KXMLBGAME-26JUL241910SDMIA-SD,KXMLBGAME-26JUL241910SDMIA,yes,2377419.36,0.0000,2026-07-25T02:24:30Z,1.0000
KXMLBGAME-26JUL241910SDMIA-MIA,KXMLBGAME-26JUL241910SDMIA,no,1903107.24,0.0000,2026-07-25T02:24:30Z,1.0000
KXMLBGAME-26JUL241910LADNYM-NYM,KXMLBGAME-26JUL241910LADNYM,no,1346005.96,0.0000,2026-07-25T01:49:34Z,1.0000
KXMLBGAME-26JUL241910LADNYM-LAD,KXMLBGAME-26JUL241910LADNYM,yes,4895890.42,0.0000,2026-07-25T01:49:34Z,1.0000
KXMLBGAME-26JUL241845NYYPHI-PHI,KXMLBGAME-26JUL241845NYYPHI,no,1929821.46,0.0000,2026-07-25T01:24:27Z,1.0000
KXMLBGAME-26JUL241845NYYPHI-NYY,KXMLBGAME-26JUL241845NYYPHI,yes,1979679.81,0.0000,2026-07-25T01:24:27Z,1.0000
KXMLBGAME-26JUL241840CHCPIT-PIT,KXMLBGAME-26JUL241840CHCPIT,no,2119466.92,0.0000,2026-07-25T01:24:28Z,1.0000
KXMLBGAME-26JUL241840CHCPIT-CHC,KXMLBGAME-26JUL241840CHCPIT,yes,3126806.66,0.0000,2026-07-25T01:24:28Z,1.0000
KXMLBGAME-26JUL241840KCDET-KC,KXMLBGAME-26JUL241840KCDET,no,3078097.39,0.0000,2026-07-25T00:54:30Z,1.0000
KXMLBGAME-26JUL241840KCDET-DET,KXMLBGAME-26JUL241840KCDET,yes,1798419.86,0.0000,2026-07-25T00:54:30Z,1.0000
KXMLBGAME-26JUL241845AZWSH-WSH,KXMLBGAME-26JUL241845AZWSH,no,1425250.26,0.0000,2026-07-25T01:29:50Z,1.0000
KXMLBGAME-26JUL241845AZWSH-AZ,KXMLBGAME-26JUL241845AZWSH,yes,2702185.26,0.0000,2026-07-25T01:29:50Z,1.0000
KXMLBGAME-26JUL241610COLMIL-MIL,KXMLBGAME-26JUL241610COLMIL,no,7366150.43,0.0000,2026-07-24T23:09:44Z,1.0000
KXMLBGAME-26JUL241610COLMIL-COL,KXMLBGAME-26JUL241610COLMIL,yes,6896151.35,0.0000,2026-07-24T23:09:44Z,1.0000
KXMLBGAME-26JUL231840KCDET-KC,KXMLBGAME-26JUL231840KCDET,no,6844158.22,0.0000,2026-07-24T01:34:23Z,1.0000
KXMLBGAME-26JUL231840KCDET-DET,KXMLBGAME-26JUL231840KCDET,yes,6062026.94,0.0000,2026-07-24T01:34:23Z,1.0000
KXMLBGAME-26JUL231507TBTOR-TOR,KXMLBGAME-26JUL231507TBTOR,yes,2938714.12,0.0000,2026-07-23T21:24:21Z,1.0000
KXMLBGAME-26JUL231507TBTOR-TB,KXMLBGAME-26JUL231507TBTOR,no,3977639.06,0.0000,2026-07-23T21:24:21Z,1.0000
KXMLBGAME-26JUL231310MINCLE-MIN,KXMLBGAME-26JUL231310MINCLE,yes,6316966.09,0.0000,2026-07-23T20:39:33Z,1.0000
KXMLBGAME-26JUL231310MINCLE-CLE,KXMLBGAME-26JUL231310MINCLE,no,4775597.79,0.0000,2026-07-23T20:39:33Z,1.0000
KXMLBGAME-26JUL231215SDATL-SD,KXMLBGAME-26JUL231215SDATL,no,4863894.68,0.0000,2026-07-23T18:55:24Z,1.0000
KXMLBGAME-26JUL231215SDATL-ATL,KXMLBGAME-26JUL231215SDATL,yes,5032247.32,0.0000,2026-07-23T18:55:24Z,1.0000
KXMLBGAME-26JUL222010MIAHOU-MIA,KXMLBGAME-26JUL222010MIAHOU,no,2883017.75,0.0000,2026-07-23T02:44:28Z,1.0000
KXMLBGAME-26JUL222010MIAHOU-HOU,KXMLBGAME-26JUL222010MIAHOU,yes,3008351.84,0.0000,2026-07-23T02:44:28Z,1.0000
KXMLBGAME-26JUL222005CWSTEX-TEX,KXMLBGAME-26JUL222005CWSTEX,no,2637809.51,0.0000,2026-07-23T02:59:36Z,1.0000
KXMLBGAME-26JUL222005CWSTEX-CWS,KXMLBGAME-26JUL222005CWSTEX,yes,2254892.37,0.0000,2026-07-23T02:59:36Z,1.0000
KXMLBGAME-26JUL222010DETCHC-DET,KXMLBGAME-26JUL222010DETCHC,yes,1267095.73,0.0000,2026-07-23T02:49:34Z,1.0000
KXMLBGAME-26JUL222010DETCHC-CHC,KXMLBGAME-26JUL222010DETCHC,no,1548274.27,0.0000,2026-07-23T02:49:34Z,1.0000
KXMLBGAME-26JUL221915SDATL-SD,KXMLBGAME-26JUL221915SDATL,no,1354424.09,0.0000,2026-07-23T02:09:30Z,1.0000
KXMLBGAME-26JUL221915SDATL-ATL,KXMLBGAME-26JUL221915SDATL,yes,1908633.29,0.0000,2026-07-23T02:09:30Z,1.0000
KXMLBGAME-26JUL221910BALBOS-BOS,KXMLBGAME-26JUL221910BALBOS,no,3481256.28,0.0000,2026-07-23T02:04:23Z,1.0000
KXMLBGAME-26JUL221910BALBOS-BAL,KXMLBGAME-26JUL221910BALBOS,yes,2237151.92,0.0000,2026-07-23T02:04:23Z,1.0000
KXMLBGAME-26JUL221907TBTOR-TOR,KXMLBGAME-26JUL221907TBTOR,no,1036760.86,0.0000,2026-07-23T01:49:33Z,1.0000
KXMLBGAME-26JUL221907TBTOR-TB,KXMLBGAME-26JUL221907TBTOR,yes,2460118.00,0.0000,2026-07-23T01:49:33Z,1.0000
KXMLBGAME-26JUL221840MINCLE-MIN,KXMLBGAME-26JUL221840MINCLE,yes,2111448.83,0.0000,2026-07-23T01:59:39Z,1.0000
KXMLBGAME-26JUL221840MINCLE-CLE,KXMLBGAME-26JUL221840MINCLE,no,1747293.54,0.0000,2026-07-23T01:59:39Z,1.0000
KXMLBGAME-26JUL221840LADPHI-PHI,KXMLBGAME-26JUL221840LADPHI,no,2082414.92,0.0000,2026-07-23T01:54:26Z,1.0000
KXMLBGAME-26JUL221840LADPHI-LAD,KXMLBGAME-26JUL221840LADPHI,yes,5069966.61,0.0000,2026-07-23T01:54:26Z,1.0000
KXMLBGAME-26JUL221607STLLAA-STL,KXMLBGAME-26JUL221607STLLAA,yes,3780950.43,0.0000,2026-07-22T22:44:30Z,1.0000
KXMLBGAME-26JUL221607STLLAA-LAA,KXMLBGAME-26JUL221607STLLAA,no,2240274.57,0.0000,2026-07-22T22:44:30Z,1.0000
KXMLBGAME-26JUL221540CINSEA-SEA,KXMLBGAME-26JUL221540CINSEA,no,1909033.91,0.0000,2026-07-22T22:15:28Z,1.0000
KXMLBGAME-26JUL221540CINSEA-CIN,KXMLBGAME-26JUL221540CINSEA,yes,2427946.67,0.0000,2026-07-22T22:15:28Z,1.0000
KXMLBGAME-26JUL221540ATHAZ-AZ,KXMLBGAME-26JUL221540ATHAZ,yes,1110780.62,0.0000,2026-07-22T22:49:35Z,1.0000
KXMLBGAME-26JUL221540ATHAZ-ATH,KXMLBGAME-26JUL221540ATHAZ,no,1154649.61,0.0000,2026-07-22T22:49:35Z,1.0000
KXMLBGAME-26JUL221510WSHCOL-WSH,KXMLBGAME-26JUL221510WSHCOL,yes,2337270.86,0.0000,2026-07-22T22:15:29Z,1.0000
KXMLBGAME-26JUL221510WSHCOL-COL,KXMLBGAME-26JUL221510WSHCOL,no,1505250.05,0.0000,2026-07-22T22:15:29Z,1.0000
KXMLBGAME-26JUL221410SFKC-SF,KXMLBGAME-26JUL221410SFKC,no,1596515.87,0.0000,2026-07-22T20:29:41Z,1.0000
KXMLBGAME-26JUL221410SFKC-KC,KXMLBGAME-26JUL221410SFKC,yes,1357906.31,0.0000,2026-07-22T20:29:41Z,1.0000
KXMLBGAME-26JUL221410NYMMIL-NYM,KXMLBGAME-26JUL221410NYMMIL,no,1530098.18,0.0000,2026-07-22T21:19:40Z,1.0000
KXMLBGAME-26JUL221410NYMMIL-MIL,KXMLBGAME-26JUL221410NYMMIL,yes,2668988.10,0.0000,2026-07-22T21:19:40Z,1.0000
KXMLBGAME-26JUL221335PITNYY-PIT,KXMLBGAME-26JUL221335PITNYY,yes,3518972.30,0.0000,2026-07-22T20:24:27Z,1.0000
KXMLBGAME-26JUL221335PITNYY-NYY,KXMLBGAME-26JUL221335PITNYY,no,3896171.01,0.0000,2026-07-22T20:24:27Z,1.0000
KXMLBGAME-26JUL212140CINSEA-SEA,KXMLBGAME-26JUL212140CINSEA,no,4528866.62,0.0000,2026-07-22T04:34:30Z,1.0000
KXMLBGAME-26JUL212140CINSEA-CIN,KXMLBGAME-26JUL212140CINSEA,yes,4217182.78,0.0000,2026-07-22T04:34:30Z,1.0000
KXMLBGAME-26JUL212140ATHAZ-AZ,KXMLBGAME-26JUL212140ATHAZ,yes,4162150.04,0.0000,2026-07-22T05:04:25Z,1.0000
KXMLBGAME-26JUL212140ATHAZ-ATH,KXMLBGAME-26JUL212140ATHAZ,no,4598002.29,0.0000,2026-07-22T05:04:25Z,1.0000
KXMLBGAME-26JUL212138STLLAA-STL,KXMLBGAME-26JUL212138STLLAA,no,1948628.76,0.0000,2026-07-22T04:14:26Z,1.0000
KXMLBGAME-26JUL212138STLLAA-LAA,KXMLBGAME-26JUL212138STLLAA,yes,1542006.28,0.0000,2026-07-22T04:14:26Z,1.0000
KXMLBGAME-26JUL212040WSHCOL-WSH,KXMLBGAME-26JUL212040WSHCOL,no,4871497.46,0.0000,2026-07-22T03:39:32Z,1.0000
KXMLBGAME-26JUL212040WSHCOL-COL,KXMLBGAME-26JUL212040WSHCOL,yes,2476109.51,0.0000,2026-07-22T03:39:32Z,1.0000
KXMLBGAME-26JUL212005CWSTEX-TEX,KXMLBGAME-26JUL212005CWSTEX,yes,509153.33,0.0000,2026-07-22T02:54:25Z,1.0000
KXMLBGAME-26JUL212005CWSTEX-CWS,KXMLBGAME-26JUL212005CWSTEX,no,631477.54,0.0000,2026-07-22T02:54:25Z,1.0000
KXMLBGAME-26JUL212005DETCHC-DET,KXMLBGAME-26JUL212005DETCHC,no,885725.61,0.0000,2026-07-22T02:54:26Z,1.0000
KXMLBGAME-26JUL212005DETCHC-CHC,KXMLBGAME-26JUL212005DETCHC,yes,1034435.27,0.0000,2026-07-22T02:54:26Z,1.0000
KXMLBGAME-26JUL212010MIAHOU-MIA,KXMLBGAME-26JUL212010MIAHOU,no,1351336.73,0.0000,2026-07-22T02:44:27Z,1.0000
KXMLBGAME-26JUL212010MIAHOU-HOU,KXMLBGAME-26JUL212010MIAHOU,yes,1222534.64,0.0000,2026-07-22T02:44:27Z,1.0000
KXMLBGAME-26JUL211940NYMMIL-NYM,KXMLBGAME-26JUL211940NYMMIL,yes,1108301.83,0.0000,2026-07-22T02:39:34Z,1.0000
KXMLBGAME-26JUL211940NYMMIL-MIL,KXMLBGAME-26JUL211940NYMMIL,no,2149853.12,0.0000,2026-07-22T02:39:34Z,1.0000
KXMLBGAME-26JUL211940SFKC-SF,KXMLBGAME-26JUL211940SFKC,no,1355989.67,0.0000,2026-07-22T02:29:45Z,1.0000
KXMLBGAME-26JUL211940SFKC-KC,KXMLBGAME-26JUL211940SFKC,yes,925548.62,0.0000,2026-07-22T02:29:45Z,1.0000
KXMLBGAME-26JUL211907TBTOR-TOR,KXMLBGAME-26JUL211907TBTOR,no,907664.59,0.0000,2026-07-22T02:14:33Z,1.0000
KXMLBGAME-26JUL211907TBTOR-TB,KXMLBGAME-26JUL211907TBTOR,yes,1902202.35,0.0000,2026-07-22T02:14:33Z,1.0000
KXMLBGAME-26JUL211915SDATL-SD,KXMLBGAME-26JUL211915SDATL,yes,2315264.92,0.0000,2026-07-22T02:09:43Z,1.0000
KXMLBGAME-26JUL211915SDATL-ATL,KXMLBGAME-26JUL211915SDATL,no,3875927.26,0.0000,2026-07-22T02:09:43Z,1.0000
KXMLBGAME-26JUL211905PITNYY-PIT,KXMLBGAME-26JUL211905PITNYY,no,2121076.89,0.0000,2026-07-23T01:39:33Z,1.0000
KXMLBGAME-26JUL211905PITNYY-NYY,KXMLBGAME-26JUL211905PITNYY,yes,2675603.79,0.0000,2026-07-23T01:39:33Z,1.0000
KXMLBGAME-26JUL211910BALBOS-BOS,KXMLBGAME-26JUL211910BALBOS,yes,4055842.78,0.0000,2026-07-22T19:59:47Z,1.0000
KXMLBGAME-26JUL211910BALBOS-BAL,KXMLBGAME-26JUL211910BALBOS,no,2716584.03,0.0000,2026-07-22T19:59:47Z,1.0000
KXMLBGAME-26JUL211840MINCLE-MIN,KXMLBGAME-26JUL211840MINCLE,no,1539788.34,0.0000,2026-07-22T01:24:36Z,1.0000
KXMLBGAME-26JUL211840MINCLE-CLE,KXMLBGAME-26JUL211840MINCLE,yes,2088093.27,0.0000,2026-07-22T01:24:36Z,1.0000
KXMLBGAME-26JUL211840LADPHI-PHI,KXMLBGAME-26JUL211840LADPHI,no,3387408.95,0.0000,2026-07-22T02:34:27Z,1.0000
KXMLBGAME-26JUL211840LADPHI-LAD,KXMLBGAME-26JUL211840LADPHI,yes,6028208.57,0.0000,2026-07-22T02:34:27Z,1.0000
KXMLBGAME-26JUL202210STLLAA-STL,KXMLBGAME-26JUL202210STLLAA,no,3837999.55,0.0000,2026-07-21T04:44:25Z,1.0000
KXMLBGAME-26JUL202210STLLAA-LAA,KXMLBGAME-26JUL202210STLLAA,yes,3536773.66,0.0000,2026-07-21T04:44:25Z,1.0000
KXMLBGAME-26JUL202140ATHAZ-AZ,KXMLBGAME-26JUL202140ATHAZ,no,5127029.71,0.0000,2026-07-21T04:54:21Z,1.0000
KXMLBGAME-26JUL202140ATHAZ-ATH,KXMLBGAME-26JUL202140ATHAZ,yes,3338471.71,0.0000,2026-07-21T04:54:21Z,1.0000
KXMLBGAME-26JUL202140CINSEA-SEA,KXMLBGAME-26JUL202140CINSEA,yes,1800675.53,0.0000,2026-07-21T04:19:31Z,1.0000
KXMLBGAME-26JUL202140CINSEA-CIN,KXMLBGAME-26JUL202140CINSEA,no,1932527.49,0.0000,2026-07-21T04:19:31Z,1.0000
KXMLBGAME-26JUL202040WSHCOL-WSH,KXMLBGAME-26JUL202040WSHCOL,yes,3362851.58,0.0000,2026-07-21T03:09:31Z,1.0000
KXMLBGAME-26JUL202040WSHCOL-COL,KXMLBGAME-26JUL202040WSHCOL,no,1186124.43,0.0000,2026-07-21T03:09:31Z,1.0000
KXMLBGAME-26JUL202005DETCHC-DET,KXMLBGAME-26JUL202005DETCHC,yes,5769971.25,0.0000,2026-07-21T04:14:26Z,1.0000
KXMLBGAME-26JUL202005DETCHC-CHC,KXMLBGAME-26JUL202005DETCHC,no,4711204.96,0.0000,2026-07-21T04:14:26Z,1.0000
KXMLBGAME-26JUL202005CWSTEX-TEX,KXMLBGAME-26JUL202005CWSTEX,no,1294060.49,0.0000,2026-07-21T03:24:25Z,1.0000
KXMLBGAME-26JUL202005CWSTEX-CWS,KXMLBGAME-26JUL202005CWSTEX,yes,1354671.48,0.0000,2026-07-21T03:24:25Z,1.0000
KXMLBGAME-26JUL202010MIAHOU-MIA,KXMLBGAME-26JUL202010MIAHOU,no,1513192.60,0.0000,2026-07-21T03:04:25Z,1.0000
KXMLBGAME-26JUL202010MIAHOU-HOU,KXMLBGAME-26JUL202010MIAHOU,yes,1561038.68,0.0000,2026-07-21T03:04:25Z,1.0000
KXMLBGAME-26JUL201940NYMMIL-NYM,KXMLBGAME-26JUL201940NYMMIL,no,923769.22,0.0000,2026-07-21T02:19:34Z,1.0000
KXMLBGAME-26JUL201940NYMMIL-MIL,KXMLBGAME-26JUL201940NYMMIL,yes,2281265.17,0.0000,2026-07-21T02:19:34Z,1.0000
KXMLBGAME-26JUL201940SFKC-SF,KXMLBGAME-26JUL201940SFKC,no,1359512.97,0.0000,2026-07-21T02:14:29Z,1.0000
KXMLBGAME-26JUL201940SFKC-KC,KXMLBGAME-26JUL201940SFKC,yes,1355241.34,0.0000,2026-07-21T02:14:29Z,1.0000
KXMLBGAME-26JUL201915SDATL-SD,KXMLBGAME-26JUL201915SDATL,no,913859.81,0.0000,2026-07-21T01:44:31Z,1.0000
KXMLBGAME-26JUL201915SDATL-ATL,KXMLBGAME-26JUL201915SDATL,yes,1254376.70,0.0000,2026-07-21T01:44:31Z,1.0000
KXMLBGAME-26JUL201905PITNYY-PIT,KXMLBGAME-26JUL201905PITNYY,no,2678362.01,0.0000,2026-07-21T02:04:29Z,1.0000
KXMLBGAME-26JUL201905PITNYY-NYY,KXMLBGAME-26JUL201905PITNYY,yes,2064744.01,0.0000,2026-07-21T02:04:29Z,1.0000
KXMLBGAME-26JUL201907TBTOR-TOR,KXMLBGAME-26JUL201907TBTOR,no,1358911.02,0.0000,2026-07-21T01:44:31Z,1.0000
KXMLBGAME-26JUL201907TBTOR-TB,KXMLBGAME-26JUL201907TBTOR,yes,2582548.90,0.0000,2026-07-21T01:44:31Z,1.0000
KXMLBGAME-26JUL201910LADPHI-PHI,KXMLBGAME-26JUL201910LADPHI,yes,1977109.87,0.0000,2026-07-21T02:19:35Z,1.0000
KXMLBGAME-26JUL201910LADPHI-LAD,KXMLBGAME-26JUL201910LADPHI,no,5067056.60,0.0000,2026-07-21T02:19:35Z,1.0000
KXMLBGAME-26JUL201910BALBOS-BOS,KXMLBGAME-26JUL201910BALBOS,yes,3522174.72,0.0000,2026-07-21T01:39:36Z,1.0000
KXMLBGAME-26JUL201910BALBOS-BAL,KXMLBGAME-26JUL201910BALBOS,no,3170317.08,0.0000,2026-07-21T01:39:36Z,1.0000
KXMLBGAME-26JUL201840MINCLE-MIN,KXMLBGAME-26JUL201840MINCLE,no,2718171.34,0.0000,2026-07-21T01:29:44Z,1.0000
KXMLBGAME-26JUL201840MINCLE-CLE,KXMLBGAME-26JUL201840MINCLE,yes,1842561.20,0.0000,2026-07-21T01:29:44Z,1.0000
KXMLBGAME-26JUL191920LADNYY-NYY,KXMLBGAME-26JUL191920LADNYY,yes,5702981.94,0.0000,2026-07-20T02:19:36Z,1.0000
KXMLBGAME-26JUL191920LADNYY-LAD,KXMLBGAME-26JUL191920LADNYY,no,10574508.01,0.0000,2026-07-20T02:19:36Z,1.0000
KXMLBGAME-26JUL191610SFSEA-SF,KXMLBGAME-26JUL191610SFSEA,no,2508009.36,0.0000,2026-07-19T22:54:25Z,1.0000
KXMLBGAME-26JUL191610SFSEA-SEA,KXMLBGAME-26JUL191610SFSEA,yes,1895946.44,0.0000,2026-07-19T22:54:25Z,1.0000
KXMLBGAME-26JUL191605WSHATH-WSH,KXMLBGAME-26JUL191605WSHATH,yes,2933908.57,0.0000,2026-07-19T22:54:24Z,1.0000
KXMLBGAME-26JUL191605WSHATH-ATH,KXMLBGAME-26JUL191605WSHATH,no,1316736.79,0.0000,2026-07-19T22:54:24Z,1.0000
KXMLBGAME-26JUL191607DETLAA-LAA,KXMLBGAME-26JUL191607DETLAA,yes,2151552.45,0.0000,2026-07-19T23:04:24Z,1.0000
KXMLBGAME-26JUL191607DETLAA-DET,KXMLBGAME-26JUL191607DETLAA,no,3009471.05,0.0000,2026-07-19T23:04:24Z,1.0000
KXMLBGAME-26JUL191610STLAZ-STL,KXMLBGAME-26JUL191610STLAZ,no,2546084.53,0.0000,2026-07-19T23:39:32Z,1.0000
KXMLBGAME-26JUL191610STLAZ-AZ,KXMLBGAME-26JUL191610STLAZ,yes,2730346.00,0.0000,2026-07-19T23:39:32Z,1.0000
KXMLBGAME-26JUL191510CINCOL-COL,KXMLBGAME-26JUL191510CINCOL,no,688676.92,0.0000,2026-07-19T21:59:45Z,1.0000
KXMLBGAME-26JUL191510CINCOL-CIN,KXMLBGAME-26JUL191510CINCOL,yes,908653.78,0.0000,2026-07-19T21:59:45Z,1.0000
KXMLBGAME-26JUL191420MINCHC-MIN,KXMLBGAME-26JUL191420MINCHC,no,262862.35,0.0000,2026-07-19T21:09:35Z,1.0000
KXMLBGAME-26JUL191420MINCHC-CHC,KXMLBGAME-26JUL191420MINCHC,yes,358739.92,0.0000,2026-07-19T21:09:35Z,1.0000
KXMLBGAME-26JUL191410MIAMIL-MIL,KXMLBGAME-26JUL191410MIAMIL,yes,1640029.15,0.0000,2026-07-19T21:04:30Z,1.0000
KXMLBGAME-26JUL191410MIAMIL-MIA,KXMLBGAME-26JUL191410MIAMIL,no,1045079.06,0.0000,2026-07-19T21:04:30Z,1.0000
KXMLBGAME-26JUL191410BALHOU-HOU,KXMLBGAME-26JUL191410BALHOU,no,1181745.11,0.0000,2026-07-19T21:14:29Z,1.0000
KXMLBGAME-26JUL191410BALHOU-BAL,KXMLBGAME-26JUL191410BALHOU,yes,1133150.98,0.0000,2026-07-19T21:14:29Z,1.0000
KXMLBGAME-26JUL191410SDKC-SD,KXMLBGAME-26JUL191410SDKC,yes,1076618.77,0.0000,2026-07-19T21:14:28Z,1.0000
KXMLBGAME-26JUL191410SDKC-KC,KXMLBGAME-26JUL191410SDKC,no,410211.20,0.0000,2026-07-19T21:14:28Z,1.0000
KXMLBGAME-26JUL191335TEXATL-TEX,KXMLBGAME-26JUL191335TEXATL,no,1138766.92,0.0000,2026-07-19T20:29:49Z,1.0000
KXMLBGAME-26JUL191335TEXATL-ATL,KXMLBGAME-26JUL191335TEXATL,yes,1194098.92,0.0000,2026-07-19T20:29:49Z,1.0000
KXMLBGAME-26JUL191340PITCLE-PIT,KXMLBGAME-26JUL191340PITCLE,yes,1269028.35,0.0000,2026-07-19T20:29:50Z,1.0000
KXMLBGAME-26JUL191340PITCLE-CLE,KXMLBGAME-26JUL191340PITCLE,no,990826.71,0.0000,2026-07-19T20:29:50Z,1.0000
KXMLBGAME-26JUL191335NYMPHI-PHI,KXMLBGAME-26JUL191335NYMPHI,no,807812.18,0.0000,2026-07-19T20:49:34Z,1.0000
KXMLBGAME-26JUL191335NYMPHI-NYM,KXMLBGAME-26JUL191335NYMPHI,yes,523194.74,0.0000,2026-07-19T20:49:34Z,1.0000
KXMLBGAME-26JUL191335TBBOS-TB,KXMLBGAME-26JUL191335TBBOS,no,1489054.20,0.0000,2026-07-19T20:09:38Z,1.0000
KXMLBGAME-26JUL191335TBBOS-BOS,KXMLBGAME-26JUL191335TBBOS,yes,1804950.53,0.0000,2026-07-19T20:09:38Z,1.0000
KXMLBGAME-26JUL191215CWSTOR-TOR,KXMLBGAME-26JUL191215CWSTOR,no,1590949.97,0.0000,2026-07-19T18:39:41Z,1.0000
KXMLBGAME-26JUL191215CWSTOR-CWS,KXMLBGAME-26JUL191215CWSTOR,yes,2542703.72,0.0000,2026-07-19T18:39:41Z,1.0000
KXMLBGAME-26JUL182205WSHATH-WSH,KXMLBGAME-26JUL182205WSHATH,no,3767088.67,0.0000,2026-07-19T04:54:23Z,1.0000
KXMLBGAME-26JUL182205WSHATH-ATH,KXMLBGAME-26JUL182205WSHATH,yes,1603974.51,0.0000,2026-07-19T04:54:23Z,1.0000
KXMLBGAME-26JUL182207DETLAA-LAA,KXMLBGAME-26JUL182207DETLAA,no,1537571.12,0.0000,2026-07-19T04:44:26Z,1.0000
KXMLBGAME-26JUL182207DETLAA-DET,KXMLBGAME-26JUL182207DETLAA,yes,1423959.24,0.0000,2026-07-19T04:44:26Z,1.0000
KXMLBGAME-26JUL182008LADNYY-NYY,KXMLBGAME-26JUL182008LADNYY,no,1141640.68,0.0000,2026-07-19T19:44:32Z,1.0000
KXMLBGAME-26JUL182008LADNYY-LAD,KXMLBGAME-26JUL182008LADNYY,yes,1766319.85,0.0000,2026-07-19T19:44:32Z,1.0000
KXMLBGAME-26JUL182008SFSEA-SF,KXMLBGAME-26JUL182008SFSEA,no,4529425.26,0.0000,2026-07-19T03:19:32Z,1.0000
KXMLBGAME-26JUL182008SFSEA-SEA,KXMLBGAME-26JUL182008SFSEA,yes,4510472.90,0.0000,2026-07-19T03:19:32Z,1.0000
